SKU,Sale_Channel,DateTime,Quantity,Price
ELEC003,Store 1,2024-12-21 03:39:25.476079,3,549.56
CLT002,Online,2024-12-21 04:04:21.476079,4,67.39
HOME003,Store 2,2024-12-21 04:33:04.476079,1,89.75
CLT002,Store 2,2024-12-21 04:45:15.476079,1,65.75
ELEC002,Store 2,2024-12-21 04:51:56.476079,1,518.29
HOME002,Online,2024-12-21 05:14:29.476079,4,85.03
CLT004,Online,2024-12-21 05:19:14.476079,3,60.31
CLT004,Online,2024-12-21 05:24:45.476079,1,57.81
CLT004,Online,2024-12-21 05:33:00.476079,4,61.1
CLT002,Marketplace,2024-12-21 05:39:30.476079,1,65.66
HOME003,Online,2024-12-21 05:51:55.476079,1,95.7
ELEC001,Online,2024-12-21 06:10:10.476079,4,918.76
CLT005,Online,2024-12-21 06:23:47.476079,3,50.78
CLT005,Store 2,2024-12-21 06:42:53.476079,2,50.25
HOME002,Store 1,2024-12-21 06:43:03.476079,5,79.19
HOME001,Store 2,2024-12-21 07:15:21.476079,2,82.53
CLT004,Store 2,2024-12-21 07:32:06.476079,1,59.94
ELEC001,Online,2024-12-21 07:43:40.476079,1,932.95
ELEC001,Marketplace,2024-12-21 07:53:10.476079,2,999.6
ELEC004,Store 1,2024-12-21 08:03:47.476079,1,902.68
CLT006,Store 1,2024-12-21 08:06:46.476079,1,53.57
ELEC004,Store 2,2024-12-21 08:42:45.476079,2,957.43
CLT005,Marketplace,2024-12-21 09:02:38.476079,2,49.65
ELEC001,Store 2,2024-12-21 09:04:58.476079,1,1002.2
HOME003,Marketplace,2024-12-21 09:09:47.476079,1,88.99
CLT006,Online,2024-12-21 09:10:36.476079,1,54.29
CLT006,Store 2,2024-12-21 09:11:46.476079,2,53.03
ELEC001,Store 1,2024-12-21 09:13:22.476079,2,929.36
HOME002,Store 1,2024-12-21 09:17:57.476079,4,77.63
CLT004,Online,2024-12-21 09:19:42.476079,1,61.77
CLT004,Marketplace,2024-12-21 09:19:43.476079,1,57.21
CLT006,Store 2,2024-12-21 09:22:13.476079,1,55.04
ELEC001,Store 1,2024-12-21 09:26:02.476079,1,917.87
ELEC004,Store 1,2024-12-21 09:26:19.476079,1,901.85
ELEC003,Store 2,2024-12-21 09:28:13.476079,4,531.68
ELEC001,Marketplace,2024-12-21 09:35:24.476079,1,916.3
CLT003,Online,2024-12-21 09:44:42.476079,1,52.22
ELEC005,Online,2024-12-21 09:45:21.476079,3,810.27
CLT004,Store 2,2024-12-21 09:48:30.476079,5,61.03
ELEC002,Store 2,2024-12-21 09:49:31.476079,1,513.72
ELEC005,Marketplace,2024-12-21 10:01:55.476079,2,801.94
ELEC003,Store 1,2024-12-21 10:02:01.476079,2,540.98
CLT005,Online,2024-12-21 10:04:22.476079,4,48.78
ELEC004,Online,2024-12-21 10:09:03.476079,1,909.95
CLT006,Online,2024-12-21 10:10:54.476079,1,54.0
CLT002,Store 2,2024-12-21 10:20:32.476079,1,63.06
ELEC001,Marketplace,2024-12-21 10:22:42.476079,1,950.68
ELEC002,Store 2,2024-12-21 10:25:58.476079,3,535.09
ELEC002,Online,2024-12-21 10:27:09.476079,3,526.85
ELEC002,Store 1,2024-12-21 10:30:48.476079,2,508.94
CLT007,Marketplace,2024-12-21 10:44:58.476079,2,57.03
HOME003,Online,2024-12-21 10:53:46.476079,2,93.03
CLT003,Online,2024-12-21 11:02:08.476079,1,51.21
CLT002,Store 2,2024-12-21 11:04:15.476079,1,62.58
ELEC003,Online,2024-12-21 11:05:41.476079,4,576.78
CLT006,Store 2,2024-12-21 11:13:42.476079,2,54.95
ELEC005,Store 1,2024-12-21 11:30:48.476079,1,863.21
ELEC005,Store 2,2024-12-21 11:44:29.476079,2,835.58
CLT006,Store 1,2024-12-21 11:44:34.476079,1,50.88
CLT003,Store 2,2024-12-21 11:45:15.476079,1,50.81
ELEC002,Online,2024-12-21 11:45:25.476079,2,538.14
CLT004,Store 1,2024-12-21 11:45:41.476079,2,56.29
ELEC004,Store 1,2024-12-21 11:46:10.476079,2,960.66
ELEC001,Online,2024-12-21 11:53:31.476079,1,961.52
CLT005,Online,2024-12-21 11:58:03.476079,1,50.97
HOME003,Online,2024-12-21 12:05:13.476079,5,97.0
ELEC001,Marketplace,2024-12-21 12:10:07.476079,1,998.53
HOME002,Online,2024-12-21 12:10:54.476079,2,82.17
ELEC005,Marketplace,2024-12-21 12:12:06.476079,2,814.0
ELEC001,Store 1,2024-12-21 12:26:06.476079,2,925.57
ELEC002,Marketplace,2024-12-21 12:27:06.476079,5,552.56
ELEC004,Online,2024-12-21 12:33:16.476079,3,904.9
ELEC002,Online,2024-12-21 12:41:20.476079,1,555.03
CLT001,Online,2024-12-21 12:41:57.476079,4,65.67
CLT005,Store 1,2024-12-21 12:53:35.476079,1,52.14
ELEC005,Store 2,2024-12-21 12:54:49.476079,1,830.15
ELEC003,Marketplace,2024-12-21 12:56:14.476079,3,537.4
CLT006,Store 2,2024-12-21 12:56:32.476079,2,53.39
ELEC003,Online,2024-12-21 13:02:25.476079,1,577.92
CLT004,Online,2024-12-21 13:04:07.476079,1,59.67
ELEC003,Online,2024-12-21 13:04:54.476079,1,570.29
ELEC003,Store 2,2024-12-21 13:13:38.476079,4,536.75
HOME003,Online,2024-12-21 13:17:11.476079,1,92.47
CLT007,Store 2,2024-12-21 13:20:07.476079,1,58.89
ELEC003,Store 1,2024-12-21 13:29:02.476079,5,570.52
CLT005,Online,2024-12-21 13:29:27.476079,3,50.13
ELEC001,Marketplace,2024-12-21 13:32:03.476079,3,931.45
HOME003,Store 1,2024-12-21 13:43:34.476079,3,88.52
ELEC004,Online,2024-12-21 13:44:59.476079,1,973.66
CLT004,Online,2024-12-21 13:47:27.476079,2,61.48
CLT005,Online,2024-12-21 14:04:20.476079,2,51.58
ELEC004,Store 2,2024-12-21 14:07:46.476079,2,981.96
ELEC004,Store 2,2024-12-21 14:09:09.476079,3,910.79
ELEC002,Store 1,2024-12-21 14:19:03.476079,4,525.14
ELEC003,Store 2,2024-12-21 14:23:24.476079,3,563.86
ELEC004,Store 2,2024-12-21 14:23:51.476079,3,957.05
ELEC004,Online,2024-12-21 14:28:20.476079,1,987.48
HOME003,Online,2024-12-21 14:28:23.476079,5,92.23
HOME003,Online,2024-12-21 14:32:15.476079,1,93.68
ELEC001,Online,2024-12-21 14:46:46.476079,3,941.31
HOME001,Online,2024-12-21 14:48:19.476079,2,84.55
ELEC004,Store 1,2024-12-21 14:59:41.476079,1,916.7
CLT002,Online,2024-12-21 15:01:18.476079,4,64.17
CLT006,Marketplace,2024-12-21 15:09:50.476079,3,52.21
HOME003,Online,2024-12-21 15:13:16.476079,1,92.45
ELEC004,Marketplace,2024-12-21 15:20:28.476079,1,928.63
CLT002,Store 2,2024-12-21 15:24:37.476079,1,65.06
ELEC004,Store 2,2024-12-21 15:28:34.476079,5,945.71
HOME003,Store 2,2024-12-21 15:29:18.476079,1,89.07
CLT002,Store 2,2024-12-21 15:32:25.476079,1,68.09
ELEC002,Online,2024-12-21 15:36:37.476079,4,547.51
CLT002,Online,2024-12-21 15:43:14.476079,2,63.46
HOME003,Store 1,2024-12-21 15:47:23.476079,2,90.79
CLT005,Marketplace,2024-12-21 15:49:29.476079,4,48.84
CLT005,Online,2024-12-21 15:51:32.476079,1,49.52
CLT006,Store 1,2024-12-21 16:02:03.476079,1,55.2
ELEC005,Store 1,2024-12-21 16:08:35.476079,2,826.03
HOME001,Store 2,2024-12-21 16:11:19.476079,1,85.65
HOME002,Store 2,2024-12-21 16:25:37.476079,2,79.23
ELEC004,Store 2,2024-12-21 16:33:24.476079,2,905.43
HOME003,Online,2024-12-21 16:41:10.476079,1,88.8
CLT004,Store 1,2024-12-21 16:41:45.476079,1,59.95
CLT007,Store 2,2024-12-21 16:45:52.476079,1,58.09
HOME002,Store 1,2024-12-21 16:47:53.476079,4,82.05
CLT006,Store 1,2024-12-21 16:51:32.476079,4,53.69
CLT007,Store 2,2024-12-21 16:53:13.476079,3,57.18
CLT002,Store 2,2024-12-21 16:56:15.476079,5,63.27
HOME003,Online,2024-12-21 17:17:15.476079,1,97.33
HOME002,Store 2,2024-12-21 17:23:51.476079,5,85.29
HOME003,Online,2024-12-21 17:24:56.476079,1,89.31
ELEC003,Store 1,2024-12-21 17:25:58.476079,4,583.83
CLT004,Marketplace,2024-12-21 17:28:32.476079,1,61.77
ELEC005,Online,2024-12-21 17:29:53.476079,3,832.54
ELEC003,Store 1,2024-12-21 17:30:22.476079,2,560.24
ELEC001,Online,2024-12-21 17:41:44.476079,2,962.36
ELEC001,Store 1,2024-12-21 17:43:19.476079,1,940.18
ELEC005,Store 2,2024-12-21 17:50:36.476079,1,862.1
HOME001,Marketplace,2024-12-21 17:58:24.476079,5,85.81
ELEC002,Store 2,2024-12-21 17:58:54.476079,1,515.91
CLT002,Store 2,2024-12-21 17:59:35.476079,5,63.63
CLT003,Marketplace,2024-12-21 18:03:01.476079,1,50.89
HOME001,Online,2024-12-21 18:11:47.476079,1,88.07
ELEC003,Online,2024-12-21 18:44:02.476079,1,563.9
HOME001,Store 2,2024-12-21 18:44:15.476079,2,84.95
CLT004,Store 1,2024-12-21 18:51:47.476079,1,57.35
CLT002,Store 1,2024-12-21 18:54:56.476079,3,63.63
HOME003,Store 2,2024-12-21 19:00:22.476079,1,95.61
ELEC002,Online,2024-12-21 19:02:06.476079,1,525.55
CLT007,Store 2,2024-12-21 19:05:43.476079,1,60.6
CLT006,Store 2,2024-12-21 19:10:57.476079,1,50.33
HOME003,Store 2,2024-12-21 19:12:00.476079,1,94.49
HOME001,Store 1,2024-12-21 19:15:34.476079,2,84.29
CLT003,Store 2,2024-12-21 19:22:13.476079,3,50.81
CLT002,Store 1,2024-12-21 19:27:22.476079,2,68.26
ELEC005,Online,2024-12-21 19:34:31.476079,4,823.34
CLT002,Marketplace,2024-12-21 19:37:07.476079,2,64.88
ELEC003,Store 1,2024-12-21 19:45:01.476079,2,541.7
ELEC003,Store 1,2024-12-21 19:46:04.476079,2,577.69
CLT005,Online,2024-12-21 19:54:16.476079,4,48.69
ELEC002,Store 1,2024-12-21 19:54:27.476079,2,545.23
ELEC004,Online,2024-12-21 19:58:28.476079,2,930.73
ELEC003,Online,2024-12-21 19:59:30.476079,5,561.59
HOME001,Store 1,2024-12-21 20:00:37.476079,4,83.87
ELEC004,Online,2024-12-21 20:02:13.476079,5,956.41
CLT007,Store 2,2024-12-21 20:05:56.476079,1,59.64
ELEC001,Store 2,2024-12-21 20:09:35.476079,1,930.3
HOME001,Online,2024-12-21 20:15:19.476079,4,82.51
HOME003,Online,2024-12-21 20:21:10.476079,1,97.29
ELEC004,Store 1,2024-12-21 20:22:34.476079,1,906.64
ELEC003,Marketplace,2024-12-21 20:27:00.476079,2,543.99
HOME002,Online,2024-12-21 20:35:07.476079,3,85.33
CLT007,Online,2024-12-21 20:44:30.476079,5,59.22
CLT002,Store 1,2024-12-21 20:45:28.476079,3,67.09
HOME003,Store 1,2024-12-21 20:46:28.476079,2,95.2
ELEC001,Marketplace,2024-12-21 20:52:43.476079,1,986.85
ELEC002,Store 2,2024-12-21 20:54:23.476079,2,539.5
ELEC003,Online,2024-12-21 20:55:50.476079,5,559.62
ELEC004,Store 2,2024-12-21 20:59:57.476079,1,917.28
HOME003,Online,2024-12-21 21:54:10.476079,4,97.7
HOME001,Store 1,2024-12-21 22:04:09.476079,3,86.22
CLT002,Store 2,2024-12-21 22:04:15.476079,1,67.36
CLT002,Online,2024-12-21 22:09:04.476079,2,63.83
ELEC002,Marketplace,2024-12-21 22:11:06.476079,1,537.71
CLT002,Store 1,2024-12-21 22:16:40.476079,3,64.73
ELEC002,Store 1,2024-12-21 22:53:22.476079,1,515.96
HOME001,Store 2,2024-12-21 23:13:05.476079,2,86.66
CLT001,Store 1,2024-12-21 23:15:43.476079,2,64.98
CLT004,Store 1,2024-12-21 23:30:46.476079,2,61.44
HOME001,Store 1,2024-12-21 23:47:41.476079,1,83.3
ELEC003,Store 2,2024-12-21 23:52:57.476079,4,548.95
CLT005,Online,2024-12-21 23:55:37.476079,2,47.86
ELEC003,Marketplace,2024-12-22 00:06:54.476079,4,558.45
ELEC003,Online,2024-12-22 00:24:43.476079,3,553.05
ELEC002,Online,2024-12-22 00:29:31.476079,1,529.19
ELEC004,Online,2024-12-22 00:36:02.476079,2,950.62
CLT006,Online,2024-12-22 01:01:38.476079,3,52.44
ELEC004,Online,2024-12-22 01:26:23.476079,5,965.88
HOME003,Store 1,2024-12-22 01:33:46.476079,1,94.49
ELEC003,Online,2024-12-22 01:53:46.476079,1,561.57
CLT006,Store 2,2024-12-22 02:06:07.476079,3,54.65
ELEC004,Store 1,2024-12-22 02:17:38.476079,5,928.22
CLT005,Store 2,2024-12-22 02:26:49.476079,3,47.63
CLT003,Marketplace,2024-12-22 02:42:24.476079,5,50.96
CLT005,Online,2024-12-22 02:46:13.476079,1,48.59
ELEC001,Store 1,2024-12-22 02:49:32.476079,1,966.3
HOME002,Online,2024-12-22 02:53:58.476079,4,78.05
ELEC005,Store 1,2024-12-22 03:06:36.476079,3,849.92
HOME001,Store 2,2024-12-22 03:18:01.476079,3,83.19
CLT006,Online,2024-12-22 03:21:23.476079,4,51.8
CLT002,Marketplace,2024-12-22 03:28:16.476079,3,68.55
CLT003,Store 1,2024-12-22 03:40:52.476079,1,48.71
CLT005,Store 1,2024-12-22 03:56:14.476079,2,52.17
HOME003,Store 1,2024-12-22 04:08:43.476079,4,97.04
CLT006,Store 2,2024-12-22 04:20:23.476079,1,55.43
ELEC005,Store 2,2024-12-22 04:26:15.476079,1,851.44
HOME002,Online,2024-12-22 05:39:43.476079,2,85.39
CLT006,Online,2024-12-22 06:21:56.476079,1,55.07
HOME001,Online,2024-12-22 06:41:56.476079,1,86.65
ELEC005,Store 1,2024-12-22 06:50:52.476079,1,873.65
HOME003,Store 1,2024-12-22 07:13:02.476079,2,94.85
CLT001,Store 2,2024-12-22 08:05:35.476079,2,61.55
ELEC003,Online,2024-12-22 08:12:36.476079,4,561.04
HOME003,Store 1,2024-12-22 08:18:06.476079,2,89.39
HOME001,Store 1,2024-12-22 08:47:46.476079,4,84.78
CLT006,Store 1,2024-12-22 09:09:39.476079,3,51.25
CLT004,Online,2024-12-22 09:10:01.476079,1,56.77
ELEC001,Store 2,2024-12-22 09:13:36.476079,2,974.54
HOME002,Online,2024-12-22 09:17:08.476079,1,77.47
HOME002,Online,2024-12-22 09:32:29.476079,4,80.57
CLT006,Online,2024-12-22 09:34:57.476079,3,51.52
HOME002,Store 2,2024-12-22 09:35:23.476079,1,79.42
CLT001,Store 1,2024-12-22 09:39:41.476079,2,63.31
CLT004,Store 2,2024-12-22 09:54:23.476079,1,61.32
ELEC005,Store 1,2024-12-22 10:00:22.476079,1,813.15
ELEC003,Store 2,2024-12-22 10:01:45.476079,2,577.95
ELEC003,Online,2024-12-22 10:02:53.476079,5,586.52
CLT007,Store 1,2024-12-22 10:04:27.476079,2,61.27
CLT004,Online,2024-12-22 10:05:14.476079,3,61.5
ELEC004,Online,2024-12-22 10:12:56.476079,3,937.18
HOME003,Online,2024-12-22 10:16:26.476079,2,89.75
ELEC002,Online,2024-12-22 10:18:22.476079,3,535.71
ELEC005,Store 2,2024-12-22 10:24:46.476079,5,829.57
ELEC003,Online,2024-12-22 10:31:25.476079,3,584.2
HOME002,Online,2024-12-22 10:32:45.476079,5,77.72
CLT001,Store 1,2024-12-22 10:34:13.476079,1,62.03
HOME002,Store 2,2024-12-22 10:35:53.476079,1,78.76
CLT003,Marketplace,2024-12-22 10:42:14.476079,1,48.91
ELEC002,Store 2,2024-12-22 10:56:39.476079,1,508.89
ELEC003,Marketplace,2024-12-22 11:03:45.476079,4,559.53
HOME001,Online,2024-12-22 11:06:11.476079,3,82.24
CLT003,Online,2024-12-22 11:09:04.476079,1,52.92
CLT003,Store 2,2024-12-22 11:11:41.476079,2,50.36
ELEC003,Online,2024-12-22 11:13:21.476079,1,567.15
CLT002,Marketplace,2024-12-22 11:30:46.476079,1,63.81
HOME001,Store 1,2024-12-22 11:33:37.476079,5,86.56
CLT002,Store 1,2024-12-22 11:42:44.476079,1,64.86
ELEC001,Store 2,2024-12-22 11:43:36.476079,3,965.47
ELEC001,Store 1,2024-12-22 11:52:15.476079,1,950.96
HOME003,Online,2024-12-22 11:53:47.476079,1,96.52
CLT007,Online,2024-12-22 11:58:18.476079,4,61.82
HOME002,Store 1,2024-12-22 11:58:44.476079,3,78.74
CLT004,Marketplace,2024-12-22 12:02:42.476079,1,56.25
HOME003,Store 2,2024-12-22 12:12:02.476079,1,92.3
CLT002,Online,2024-12-22 12:27:20.476079,1,65.47
CLT006,Store 2,2024-12-22 12:29:22.476079,4,55.45
ELEC004,Store 2,2024-12-22 12:31:12.476079,3,986.38
HOME003,Store 2,2024-12-22 12:42:25.476079,4,93.01
ELEC004,Store 1,2024-12-22 12:53:05.476079,1,956.4
HOME002,Store 2,2024-12-22 12:53:11.476079,1,79.66
CLT005,Store 1,2024-12-22 12:57:07.476079,4,47.38
HOME002,Store 1,2024-12-22 13:01:01.476079,1,79.72
ELEC002,Store 1,2024-12-22 13:08:35.476079,4,555.04
CLT006,Online,2024-12-22 13:09:26.476079,2,54.32
CLT006,Store 1,2024-12-22 13:10:41.476079,5,55.18
ELEC002,Store 1,2024-12-22 13:11:56.476079,5,536.12
CLT006,Store 1,2024-12-22 13:11:58.476079,1,52.28
ELEC005,Store 1,2024-12-22 13:12:21.476079,1,822.39
ELEC004,Store 2,2024-12-22 13:19:45.476079,5,958.15
ELEC004,Online,2024-12-22 13:19:47.476079,1,971.74
CLT006,Online,2024-12-22 13:20:25.476079,3,54.07
CLT002,Marketplace,2024-12-22 13:32:27.476079,2,64.79
CLT007,Online,2024-12-22 13:37:45.476079,1,56.18
ELEC005,Store 2,2024-12-22 13:40:11.476079,4,812.76
CLT002,Store 1,2024-12-22 13:48:15.476079,3,68.02
CLT005,Online,2024-12-22 13:48:19.476079,2,51.11
HOME003,Online,2024-12-22 13:53:53.476079,4,89.15
ELEC003,Store 1,2024-12-22 13:56:17.476079,1,585.05
CLT001,Store 2,2024-12-22 13:56:30.476079,2,60.62
HOME002,Store 2,2024-12-22 13:57:25.476079,1,80.19
CLT006,Store 1,2024-12-22 14:03:44.476079,1,53.64
HOME003,Store 2,2024-12-22 14:08:01.476079,2,96.43
HOME003,Store 1,2024-12-22 14:08:36.476079,1,88.71
CLT006,Store 1,2024-12-22 14:12:57.476079,2,52.24
ELEC005,Marketplace,2024-12-22 14:14:59.476079,2,816.22
ELEC001,Marketplace,2024-12-22 14:18:35.476079,2,998.43
ELEC003,Online,2024-12-22 14:19:03.476079,1,585.58
ELEC001,Store 1,2024-12-22 14:24:26.476079,3,964.66
ELEC001,Store 1,2024-12-22 14:28:13.476079,2,998.62
ELEC005,Store 2,2024-12-22 14:44:02.476079,5,837.68
CLT006,Online,2024-12-22 14:45:14.476079,1,51.05
CLT002,Store 2,2024-12-22 14:47:56.476079,3,65.74
CLT005,Marketplace,2024-12-22 14:54:49.476079,5,50.34
CLT005,Store 1,2024-12-22 15:04:22.476079,1,52.15
ELEC001,Store 2,2024-12-22 15:08:11.476079,3,952.18
ELEC001,Store 2,2024-12-22 15:15:25.476079,3,962.12
CLT006,Online,2024-12-22 15:21:18.476079,3,52.34
ELEC001,Marketplace,2024-12-22 15:24:48.476079,4,994.01
CLT006,Online,2024-12-22 15:26:35.476079,5,54.61
HOME002,Store 2,2024-12-22 15:28:02.476079,5,83.61
CLT007,Online,2024-12-22 15:32:13.476079,3,56.49
ELEC004,Store 2,2024-12-22 15:33:16.476079,3,903.67
HOME002,Store 1,2024-12-22 15:39:39.476079,1,78.5
ELEC001,Marketplace,2024-12-22 15:44:02.476079,4,979.81
ELEC004,Online,2024-12-22 15:45:46.476079,5,907.2
CLT005,Online,2024-12-22 15:46:44.476079,1,49.49
HOME003,Store 2,2024-12-22 15:48:47.476079,1,89.12
CLT003,Store 2,2024-12-22 15:55:03.476079,4,51.14
CLT007,Online,2024-12-22 16:02:55.476079,5,61.51
ELEC004,Online,2024-12-22 16:03:49.476079,3,991.68
CLT003,Store 2,2024-12-22 16:27:38.476079,2,51.89
HOME003,Store 1,2024-12-22 16:29:16.476079,1,96.4
CLT002,Online,2024-12-22 16:35:06.476079,1,62.9
CLT007,Store 2,2024-12-22 16:38:40.476079,1,59.06
ELEC002,Marketplace,2024-12-22 16:43:29.476079,1,541.83
HOME001,Store 1,2024-12-22 16:44:09.476079,4,86.75
CLT006,Online,2024-12-22 16:44:27.476079,1,52.71
HOME002,Online,2024-12-22 16:46:20.476079,1,81.26
HOME002,Store 1,2024-12-22 16:52:23.476079,1,84.12
CLT004,Online,2024-12-22 16:55:05.476079,1,58.53
HOME001,Store 1,2024-12-22 16:56:16.476079,3,87.38
HOME002,Online,2024-12-22 17:03:05.476079,1,83.62
ELEC003,Store 1,2024-12-22 17:03:07.476079,1,569.49
ELEC002,Store 2,2024-12-22 17:04:02.476079,1,549.22
ELEC005,Online,2024-12-22 17:04:38.476079,1,834.77
ELEC002,Online,2024-12-22 17:06:02.476079,5,526.95
ELEC002,Marketplace,2024-12-22 17:23:17.476079,2,515.37
CLT001,Online,2024-12-22 17:35:12.476079,1,64.43
ELEC004,Marketplace,2024-12-22 17:46:04.476079,1,954.71
ELEC004,Marketplace,2024-12-22 17:47:36.476079,5,963.08
HOME001,Online,2024-12-22 17:54:08.476079,4,82.83
HOME001,Online,2024-12-22 18:01:03.476079,1,83.31
CLT006,Store 1,2024-12-22 18:03:01.476079,1,50.97
CLT004,Online,2024-12-22 18:06:52.476079,2,59.16
ELEC002,Online,2024-12-22 18:07:31.476079,1,537.47
ELEC004,Store 2,2024-12-22 18:07:38.476079,1,920.89
ELEC002,Online,2024-12-22 18:11:55.476079,2,546.38
CLT005,Online,2024-12-22 18:13:54.476079,2,48.66
CLT006,Online,2024-12-22 18:17:30.476079,1,51.14
ELEC001,Store 2,2024-12-22 18:24:34.476079,1,960.6
CLT006,Online,2024-12-22 18:25:09.476079,1,53.25
ELEC004,Online,2024-12-22 18:25:26.476079,1,926.77
ELEC004,Marketplace,2024-12-22 18:27:52.476079,5,939.3
ELEC005,Store 2,2024-12-22 18:29:21.476079,2,866.81
ELEC003,Online,2024-12-22 18:31:37.476079,5,540.74
ELEC001,Store 1,2024-12-22 18:31:44.476079,1,972.42
HOME001,Store 1,2024-12-22 18:32:45.476079,1,84.66
CLT007,Store 1,2024-12-22 18:33:33.476079,2,58.43
ELEC003,Store 1,2024-12-22 18:36:29.476079,1,537.93
CLT003,Store 2,2024-12-22 18:38:53.476079,4,52.92
CLT007,Store 2,2024-12-22 18:44:05.476079,2,61.5
ELEC002,Online,2024-12-22 18:51:36.476079,1,542.79
ELEC001,Store 2,2024-12-22 19:01:26.476079,2,919.57
ELEC003,Store 1,2024-12-22 19:21:49.476079,1,582.35
CLT006,Online,2024-12-22 19:22:49.476079,1,52.28
CLT004,Online,2024-12-22 19:23:16.476079,2,60.58
CLT006,Store 2,2024-12-22 19:24:52.476079,1,52.22
CLT001,Online,2024-12-22 19:32:28.476079,1,63.47
ELEC005,Online,2024-12-22 19:33:04.476079,3,872.95
HOME001,Online,2024-12-22 19:33:44.476079,1,80.77
CLT007,Online,2024-12-22 19:37:15.476079,1,57.01
CLT006,Marketplace,2024-12-22 19:44:50.476079,5,55.54
CLT002,Store 2,2024-12-22 19:47:15.476079,2,64.11
CLT006,Store 1,2024-12-22 19:49:31.476079,1,53.14
ELEC001,Marketplace,2024-12-22 19:50:56.476079,2,958.33
ELEC003,Online,2024-12-22 20:03:02.476079,1,552.54
ELEC003,Store 2,2024-12-22 20:04:51.476079,1,540.28
ELEC003,Online,2024-12-22 20:07:30.476079,1,543.37
ELEC004,Store 1,2024-12-22 20:11:51.476079,2,927.71
CLT006,Store 2,2024-12-22 20:13:09.476079,3,52.01
CLT002,Store 1,2024-12-22 20:13:27.476079,1,66.96
CLT002,Store 2,2024-12-22 20:17:59.476079,2,62.58
CLT004,Store 2,2024-12-22 20:19:56.476079,4,60.86
CLT005,Store 2,2024-12-22 20:22:04.476079,1,50.05
ELEC003,Store 2,2024-12-22 20:26:03.476079,3,585.37
CLT003,Online,2024-12-22 20:30:33.476079,1,50.67
CLT003,Store 2,2024-12-22 20:31:01.476079,4,52.26
ELEC005,Store 1,2024-12-22 20:32:36.476079,1,843.83
CLT005,Online,2024-12-22 20:37:04.476079,1,50.49
CLT002,Marketplace,2024-12-22 20:56:20.476079,1,64.23
CLT001,Online,2024-12-22 20:58:22.476079,3,60.4
ELEC002,Store 2,2024-12-22 21:04:36.476079,1,542.94
CLT007,Online,2024-12-22 21:08:52.476079,1,56.47
CLT006,Store 1,2024-12-22 21:20:57.476079,1,54.54
CLT003,Store 2,2024-12-22 21:38:59.476079,1,50.44
HOME003,Online,2024-12-22 22:11:58.476079,5,93.38
ELEC003,Online,2024-12-22 22:34:14.476079,1,546.23
ELEC004,Store 2,2024-12-22 22:41:33.476079,4,909.03
ELEC005,Store 1,2024-12-22 22:49:20.476079,4,879.09
HOME001,Store 1,2024-12-22 23:27:20.476079,2,86.51
ELEC005,Online,2024-12-22 23:30:31.476079,5,813.94
HOME003,Online,2024-12-22 23:54:02.476079,1,89.54
CLT003,Marketplace,2024-12-23 00:38:02.476079,2,51.27
CLT002,Online,2024-12-23 00:41:35.476079,4,67.82
HOME001,Online,2024-12-23 00:50:37.476079,2,80.98
HOME003,Online,2024-12-23 01:43:04.476079,1,95.08
CLT001,Online,2024-12-23 02:35:09.476079,3,63.33
HOME003,Store 2,2024-12-23 03:01:18.476079,1,93.31
HOME001,Online,2024-12-23 03:03:50.476079,2,81.02
ELEC003,Store 2,2024-12-23 03:34:07.476079,4,533.26
CLT005,Online,2024-12-23 03:34:30.476079,1,48.67
HOME002,Online,2024-12-23 05:04:53.476079,1,83.89
ELEC001,Online,2024-12-23 05:10:57.476079,2,980.45
CLT002,Store 2,2024-12-23 05:26:36.476079,5,67.16
HOME001,Online,2024-12-23 05:43:07.476079,5,81.62
CLT006,Online,2024-12-23 06:04:40.476079,2,51.4
CLT002,Store 1,2024-12-23 06:11:09.476079,1,62.59
ELEC001,Online,2024-12-23 06:28:32.476079,2,981.78
ELEC005,Store 1,2024-12-23 06:32:09.476079,5,873.29
HOME003,Online,2024-12-23 06:43:26.476079,1,97.25
ELEC004,Online,2024-12-23 07:02:22.476079,2,953.79
ELEC004,Store 1,2024-12-23 07:06:05.476079,1,995.91
ELEC003,Online,2024-12-23 07:11:02.476079,4,587.28
ELEC004,Store 1,2024-12-23 07:58:00.476079,5,950.26
CLT003,Store 2,2024-12-23 08:13:11.476079,1,50.26
ELEC002,Store 1,2024-12-23 08:43:20.476079,5,546.98
ELEC002,Marketplace,2024-12-23 09:23:02.476079,1,540.26
HOME003,Store 1,2024-12-23 09:26:24.476079,2,88.61
ELEC003,Store 2,2024-12-23 09:49:12.476079,1,549.17
CLT002,Store 2,2024-12-23 09:49:14.476079,1,65.71
CLT006,Store 1,2024-12-23 09:53:28.476079,2,52.93
CLT005,Store 2,2024-12-23 09:58:37.476079,3,52.02
CLT002,Store 1,2024-12-23 09:59:07.476079,4,68.4
CLT007,Store 1,2024-12-23 09:59:27.476079,2,57.95
ELEC001,Store 2,2024-12-23 10:00:18.476079,1,982.16
CLT005,Store 1,2024-12-23 10:01:36.476079,2,51.29
HOME003,Online,2024-12-23 10:02:30.476079,1,95.15
CLT003,Marketplace,2024-12-23 10:13:20.476079,1,50.97
ELEC004,Store 2,2024-12-23 10:20:35.476079,5,902.25
CLT002,Marketplace,2024-12-23 10:29:12.476079,2,66.93
